date,equity,credit,gold,utilities
2024-04-03,0.00108613,-0.00785400,-0.01367419,0.00545604
2024-04-04,-0.00639337,-0.00745118,0.01045359,-0.00330932
2024-04-05,-0.01359389,0.00204608,-0.00521275,0.00091128
2024-04-08,0.01355403,0.00659552,-0.00901230,0.00787233
2024-04-09,0.02447566,0.00401774,-0.02216323,0.00398748
2024-04-10,0.00147118,-0.00315107,-0.00090969,-0.00940006
2024-04-11,-0.00370544,0.00962134,0.01454532,0.00430686
2024-04-12,0.00105990,0.00995137,-0.00637084,0.00361415
2024-04-15,-0.00843754,-0.00651121,-0.00504861,-0.02244050
2024-04-16,-0.00207036,-0.00798730,0.01919022,-0.01376263
2024-04-17,0.02065728,0.00939090,-0.00314410,0.01816131
2024-04-18,-0.00092726,-0.00312086,0.01025833,0.00075909
2024-04-19,0.00187714,-0.00340493,0.00622154,-0.00222925
2024-04-22,0.00856123,-0.00549673,-0.01409266,-0.00626777
2024-04-23,-0.00319380,-0.00513441,0.00469300,-0.01515740
2024-04-24,0.01094716,0.00357355,0.00091643,0.00795163
2024-04-25,0.01118495,-0.00223280,0.00637625,0.00420885
2024-04-26,-0.00982570,-0.00243800,0.00607078,-0.00880861
2024-04-29,0.00234846,0.01178348,0.01038129,0.01940172
2024-04-30,-0.00690718,-0.00309568,0.00714620,-0.00122795
2024-05-01,-0.03002803,-0.00685873,0.00080898,-0.00639891
2024-05-02,0.00843280,0.00306400,-0.01534437,-0.00500240
2024-05-03,0.00560943,0.01474673,0.00735852,0.00925731
2024-05-06,-0.00680832,-0.00680308,0.01744979,-0.00093771
2024-05-07,-0.00523865,0.00174566,0.01040277,0.01431613
2024-05-08,-0.00109651,-0.00042947,0.00858735,0.01018581
2024-05-09,-0.00379469,0.00018930,0.00373380,-0.00101855
2024-05-10,-0.01649924,0.00134290,0.00928144,-0.01450278
2024-05-13,0.00040829,0.00465151,0.00033213,0.00175574
2024-05-14,0.02259314,0.01502580,-0.01530847,0.00835832
2024-05-15,-0.00567068,0.00679597,0.00578952,0.00166461
2024-05-16,-0.00323367,-0.00361258,-0.00157896,0.00626240
2024-05-17,-0.00151097,0.00941481,-0.00811453,-0.00723122
2024-05-20,-0.00466711,0.00054108,-0.01302333,-0.01974953
2024-05-21,0.00223507,0.00037562,-0.01236609,0.00421558
2024-05-22,0.01259784,-0.00041990,-0.00452755,-0.00326515
2024-05-23,0.00190382,0.00347443,0.01658934,-0.00152938
2024-05-24,-0.01539191,-0.00539679,0.00137505,-0.00751679
2024-05-27,-0.00150237,0.00025861,0.00604900,0.00257663
2024-05-28,0.00416659,0.00007033,-0.00889871,0.00889493
2024-05-29,0.00944937,0.00915395,-0.01032103,0.01490733
2024-05-30,-0.00064673,-0.00527528,0.01933627,-0.00840824
2024-05-31,-0.01606247,-0.00421215,0.00936373,-0.02170993
2024-06-03,-0.01383117,0.00230984,0.00428828,-0.00007022
2024-06-04,0.01796537,0.01343998,0.00091727,0.00969343
2024-06-05,0.00236894,0.00969011,-0.00963861,0.00669184
2024-06-06,-0.01642762,-0.00654517,0.00299996,-0.01782768
2024-06-07,0.03557694,0.00708309,0.01144400,0.00055890
2024-06-10,-0.01845146,-0.00922083,0.00019040,-0.00893853
2024-06-11,0.01316954,0.00445717,-0.00343067,0.00886250
2024-06-12,-0.00206503,0.00477460,0.00128739,0.00183599
2024-06-13,-0.00558243,-0.01431382,0.01456779,-0.00943389
2024-06-14,-0.00116108,0.00049120,0.01272505,0.00565221
2024-06-17,0.00564945,0.00143258,0.00096532,-0.00508873
2024-06-18,0.00922905,0.01478262,-0.00083745,0.01616839
2024-06-19,0.00894649,0.00857578,0.00770255,-0.00536932
2024-06-20,-0.02157125,-0.01457234,0.00132606,-0.00914522
2024-06-21,0.03195835,0.01279810,-0.00184265,0.02331770
2024-06-24,0.00163709,0.00657077,-0.00816848,-0.00635600
2024-06-25,0.00521817,0.01114504,-0.00559884,-0.00993163
2024-06-26,0.01068284,0.00560800,-0.00956626,0.01493384
2024-06-27,-0.00596779,0.00334832,-0.01212180,0.00572566
2024-06-28,0.00916549,0.00467760,0.00624934,0.01019287
2024-07-01,-0.00222300,0.00094546,-0.00079122,-0.00071078
2024-07-02,0.00627018,0.00070855,-0.00327565,-0.00086541
2024-07-03,0.01048741,-0.00109921,0.00389011,0.00144855
2024-07-04,0.00394027,0.00021223,-0.02307116,0.00660955
2024-07-05,-0.00658152,-0.00489099,0.01012505,-0.00945080
2024-07-08,0.00776052,0.00200828,-0.00585531,-0.00321976
2024-07-09,-0.01000089,-0.00561758,0.01369165,-0.00464344
2024-07-10,-0.00118305,-0.00363740,0.00541416,0.00199954
2024-07-11,0.01668902,0.00941535,-0.01498389,0.01046543
2024-07-12,0.00608564,-0.00082201,-0.00934303,-0.00430352
2024-07-15,-0.00191401,-0.00847510,0.00180012,0.00092184
2024-07-16,-0.02690231,-0.00115742,0.00290651,-0.00092999
2024-07-17,0.00153608,0.01276821,0.00331878,-0.00790738
2024-07-18,-0.00538335,-0.00009201,-0.01399084,-0.00605580
2024-07-19,0.01193232,-0.00004864,-0.01821739,0.00705860
2024-07-22,-0.00029825,0.01074690,0.01699151,0.00672231
2024-07-23,0.00829968,0.00368097,-0.00050904,0.00455636
2024-07-24,-0.00236271,-0.00112719,-0.00218362,-0.00638695
2024-07-25,-0.00129402,0.00137918,-0.00019526,0.00121601
2024-07-26,-0.01670854,-0.00953213,0.00391683,-0.00123688
2024-07-29,-0.00956108,-0.00410977,-0.00346856,-0.00259164
2024-07-30,-0.00631215,-0.00329342,0.00236239,0.00225098
2024-07-31,-0.00920395,-0.00147726,-0.00109195,-0.00046675
2024-08-01,0.00781458,0.00489130,-0.00648144,0.00429076
2024-08-02,-0.00378355,-0.00835440,-0.00089234,-0.01641523
2024-08-05,-0.01396502,-0.00858597,-0.00335025,-0.00877568
2024-08-06,-0.01613743,-0.01622242,0.00352309,-0.01582558
2024-08-07,0.00049025,0.00429168,0.00194531,-0.00302655
2024-08-08,-0.01544620,-0.00095103,0.00175032,-0.01381802
2024-08-09,0.01076613,-0.00817665,0.00447556,-0.00322436
2024-08-12,0.01003429,-0.00143106,-0.00524392,0.00717207
2024-08-13,-0.01664956,-0.00943805,0.00376459,-0.00784825
2024-08-14,-0.00562781,-0.00419149,-0.00779474,0.00301893
2024-08-15,-0.00599817,0.01032653,-0.01104443,-0.00551890
2024-08-16,0.00771578,0.00408890,-0.00528367,0.01356527
2024-08-19,-0.01304516,-0.00664395,-0.00735156,0.00512961
2024-08-20,0.01210851,-0.00258295,0.00090096,0.00119448
2024-08-21,0.00616823,-0.01529592,0.00120557,0.00160666
2024-08-22,-0.01233088,0.00049680,-0.01151051,-0.00106362
2024-08-23,0.01704240,0.00918816,-0.00204845,-0.00222592
2024-08-26,-0.00349580,-0.00839533,0.01556601,-0.00778791
2024-08-27,0.00115354,0.00614385,0.01620553,0.00574546
2024-08-28,0.00710363,-0.00369670,-0.01654068,0.01155238
2024-08-29,0.00615256,0.00594113,0.00320441,0.00409986
2024-08-30,0.00214226,-0.00189591,-0.01326841,-0.00735729
2024-09-02,0.01212030,0.00774000,0.00741754,0.00837167
2024-09-03,-0.00591565,-0.00408056,-0.00105806,-0.01196997
2024-09-04,0.00603097,0.00259377,-0.00082757,0.00337781
2024-09-05,-0.00339934,-0.00154134,-0.00121875,0.00534859
2024-09-06,0.00484394,0.00663992,0.00406865,0.00231889
2024-09-09,0.00621623,0.00483052,-0.00118534,0.01494411
2024-09-10,-0.00612798,-0.00223576,0.00219860,-0.00767608
2024-09-11,-0.00827644,0.00737760,-0.00932797,0.00932797
2024-09-12,-0.00947118,0.00217575,0.00275125,0.00177308
2024-09-13,0.00295220,0.00110721,-0.00649140,0.00161904
2024-09-16,-0.02344153,-0.01535735,0.00220262,-0.01804204
2024-09-17,0.00331784,0.00481393,0.01709120,-0.00259808
2024-09-18,-0.01696258,0.00290014,0.00376845,0.00098876
2024-09-19,0.01743722,0.00976079,-0.01876138,0.01777251
2024-09-20,-0.00420299,-0.00725015,-0.00701551,0.00357548
2024-09-23,-0.00404636,-0.00155710,0.00206131,0.00473227
2024-09-24,0.00359924,0.01024385,0.01548676,0.00264229
2024-09-25,-0.02094695,-0.00448646,0.01053256,-0.00692052
2024-09-26,-0.00031281,-0.00000110,0.01143944,-0.00383760
2024-09-27,0.01117765,0.00620174,-0.00214090,0.00040242
2024-09-30,-0.00426469,-0.00023070,0.01825433,0.00339972
2024-10-01,0.00899330,-0.00225920,-0.01599249,0.00047839
2024-10-02,-0.00510641,-0.00299269,-0.01171244,0.00041693
2024-10-03,0.01809271,0.01648812,-0.00369854,0.01133424
2024-10-04,0.01493189,-0.00045615,-0.00637609,0.00994164
2024-10-07,0.01248235,0.01062689,-0.01109359,0.00848458
2024-10-08,-0.00340547,-0.00269124,-0.01242542,-0.01056717
2024-10-09,0.00214233,-0.00084936,0.00945167,-0.00485434
2024-10-10,0.02092313,0.00342351,-0.00304950,-0.00646501
2024-10-11,-0.02023655,-0.00861549,0.00969976,-0.01296686
2024-10-14,-0.00435630,0.00705069,0.00451308,-0.01292003
2024-10-15,-0.02010245,-0.00745820,0.01286230,-0.00324636
2024-10-16,0.02889997,0.01304180,-0.00519666,0.00656124
2024-10-17,0.01819180,0.00225306,0.00076023,0.00926561
2024-10-18,-0.01670216,-0.01093331,0.00673701,-0.00951166
2024-10-21,-0.00873682,0.00121631,0.01263630,0.00295481
2024-10-22,0.00387762,-0.00549307,-0.02148912,-0.00184826
2024-10-23,0.01636462,0.00457868,0.00792987,-0.00072004
2024-10-24,0.00338513,0.01095010,-0.00233715,0.01692616
2024-10-25,-0.00414443,-0.00830250,0.00066071,-0.00355037
2024-10-28,0.00159030,-0.00196665,0.01134722,0.00420993
2024-10-29,-0.01513308,-0.00835963,0.00124684,-0.01071437
2024-10-30,0.00486125,0.00197211,-0.01642538,0.00107854
2024-10-31,0.00044102,-0.01427531,-0.00889069,-0.00910033
2024-11-01,-0.02265605,-0.00044354,-0.01193514,-0.00260995
2024-11-04,-0.01499798,-0.01214157,-0.00120385,-0.00631301
2024-11-05,-0.00861696,-0.00021151,0.01582015,0.00320079
2024-11-06,0.00238272,-0.01209757,0.01591710,-0.01378904
2024-11-07,-0.00904809,-0.00155194,0.00937542,0.00555684
2024-11-08,0.01663343,0.00666173,0.01546815,0.00565816
2024-11-11,-0.01035543,-0.00751295,0.01017465,-0.01261675
2024-11-12,0.00264247,0.00360895,0.00294062,0.01497473
2024-11-13,-0.01843317,-0.00613984,0.00161607,-0.00861163
2024-11-14,-0.00079315,0.00342687,-0.00731111,-0.01278740
2024-11-15,0.01523898,-0.00521138,-0.00064627,0.00449035
2024-11-18,-0.01463495,-0.01029985,-0.00297024,-0.01464285
2024-11-19,-0.01994830,-0.00011831,-0.00688421,-0.00093591
2024-11-20,0.00985156,-0.00312607,0.01145325,0.00649121
2024-11-21,0.00231622,-0.00000815,0.00815868,0.00714622
2024-11-22,-0.00874667,-0.00079281,0.00692794,-0.00935584
2024-11-25,0.01538801,0.01385141,0.01097829,0.01122316
2024-11-26,0.00360205,-0.00139211,0.00063858,-0.00037397
2024-11-27,0.00073390,0.01037891,-0.00444749,0.00853909
2024-11-28,0.00715149,0.01151487,-0.00271542,0.00115027
2024-11-29,-0.00088227,-0.00663539,-0.00612154,-0.00514930
2024-12-02,0.03065117,0.01361495,0.00070492,0.00980521
2024-12-03,-0.02173208,0.00512073,-0.00192304,-0.00350746
2024-12-04,-0.00477612,-0.01279392,0.00563064,-0.01027719
2024-12-05,0.01143055,0.01285652,0.01771021,0.00606884
2024-12-06,0.02977614,0.01540865,-0.01312454,0.01010146
2024-12-09,0.01018823,-0.00427192,-0.00473722,0.00817574
2024-12-10,0.00226208,-0.00465258,-0.01116263,0.01131551
2024-12-11,-0.00072812,-0.00152922,-0.00363950,0.00713788
2024-12-12,0.01581911,0.01211548,-0.01028968,0.00963524
2024-12-13,0.00184205,0.00093108,0.00062421,0.01102643
2024-12-16,-0.00780216,0.00453865,-0.01625492,-0.00038978
2024-12-17,0.00186021,0.00248613,-0.00791983,0.00669565
2024-12-18,-0.02146828,-0.01377340,0.00303694,-0.01921260
2024-12-19,-0.01691608,-0.00513487,-0.00221012,0.00346855
2024-12-20,-0.01119243,-0.01099483,0.00936182,0.00554043
2024-12-23,-0.00712400,-0.00520500,0.01370234,-0.00430718
2024-12-24,-0.01203173,-0.00617585,-0.00319552,-0.01552093
2024-12-25,-0.02663387,-0.00193353,0.00541336,-0.00338840
2024-12-26,0.00618181,-0.00309531,-0.01128146,0.00319456
2024-12-27,-0.00291212,0.00334173,0.00803701,0.01464718
2024-12-30,-0.03543758,-0.00675006,-0.01528956,-0.01817686
2024-12-31,-0.00152943,-0.00254986,-0.00131517,-0.00527519
2025-01-01,-0.00934844,-0.01161834,0.00413170,-0.00436640
2025-01-02,-0.01006138,0.00317542,0.00057633,-0.00952030
2025-01-03,-0.01102831,-0.00059125,-0.01205448,0.00273375
2025-01-06,0.01622383,0.01242461,0.01252803,0.00028487
2025-01-07,0.01004027,-0.00035220,-0.01845313,0.00121513
2025-01-08,0.02063429,0.00703356,-0.00259219,-0.00474520
2025-01-09,0.00003421,0.00230899,-0.01233944,0.00803808
2025-01-10,-0.00943868,-0.00038797,0.00570476,0.00833158
2025-01-13,0.02483920,0.00117033,0.00122852,0.00576519
2025-01-14,0.01174386,0.00116071,-0.00248467,0.01216053
2025-01-15,-0.00980993,-0.01187152,0.01721267,-0.00013380
2025-01-16,0.00072921,0.00292058,-0.00461277,0.00070428
2025-01-17,0.00041288,-0.00822300,-0.01281602,-0.00972913
2025-01-20,-0.00481022,-0.00076418,-0.00499134,-0.00800552
2025-01-21,-0.00880635,-0.00811750,0.00578015,0.00101761
2025-01-22,-0.00761108,0.00120975,-0.00632831,-0.00233470
2025-01-23,0.01261324,0.00358557,0.00478168,0.01642887
2025-01-24,-0.00193725,0.00183883,-0.01138425,-0.01143232
2025-01-27,0.00566878,0.00180264,0.01042475,-0.00142728
2025-01-28,-0.01881184,-0.01242162,0.01061215,-0.00379081
2025-01-29,0.00990954,-0.00468418,-0.00437299,0.00020289
2025-01-30,0.00789386,0.00461711,-0.00947509,0.01002240
2025-01-31,0.02146003,0.00909313,-0.00599783,0.01456023
2025-02-03,0.02670221,0.00795851,-0.01235662,0.00717620
2025-02-04,-0.01769773,0.00057506,0.00184354,-0.00273925
2025-02-05,-0.00846248,-0.00567638,0.00585494,-0.00633186
2025-02-06,0.00029405,-0.00406007,0.01309506,-0.00343412
2025-02-07,-0.01107095,-0.00660972,0.00312180,0.00113156
2025-02-10,0.01784670,0.01383811,-0.00220250,0.00570294
2025-02-11,-0.00456677,-0.00447219,-0.02518085,-0.00753160
2025-02-12,-0.00417181,-0.00245779,0.00469666,-0.00832263
2025-02-13,0.00872258,0.01041664,-0.00912228,-0.00323266
2025-02-14,0.02734270,0.01167234,-0.01650437,0.01437488
2025-02-17,-0.02110673,0.00155745,-0.00074758,0.00194039
2025-02-18,-0.01046837,-0.00579341,-0.01415169,-0.00711126
2025-02-19,-0.00295473,0.00145226,-0.00510570,-0.00158881
2025-02-20,-0.00050266,-0.00274527,-0.00295215,0.00226928
2025-02-21,-0.00065374,0.00411902,-0.01052921,-0.00313775
2025-02-24,0.00691564,0.00045463,-0.01119253,0.00062682
2025-02-25,-0.02759475,-0.00439319,0.01380638,-0.00490039
2025-02-26,0.00103974,-0.00200917,-0.00652087,0.00297597
2025-02-27,0.03012421,0.01660166,-0.00973429,0.01761435
2025-02-28,0.00477659,-0.00506508,0.00130319,0.00230385
2025-03-03,-0.01745985,-0.00734962,-0.00116144,-0.01432339
2025-03-04,-0.00078701,-0.00202344,-0.00779610,-0.01567990
2025-03-05,0.01292512,0.00308047,0.00928618,0.01741838
2025-03-06,0.00255273,-0.00885612,-0.01185529,0.00383836
2025-03-07,-0.03217964,-0.01298625,0.01214628,-0.01756898
2025-03-10,0.01371969,0.01336071,0.00053488,0.00805785
2025-03-11,-0.00740508,0.00177397,-0.00735695,-0.00922102
2025-03-12,-0.00987231,-0.00421115,-0.00420434,-0.01350184
2025-03-13,0.00645239,0.00207801,0.00467257,0.00527526
2025-03-14,-0.00083912,0.01131580,-0.00229370,-0.00975423
2025-03-17,-0.00260431,-0.00783686,0.00674050,0.00744176
2025-03-18,-0.02124573,-0.01012299,0.01606263,-0.00320700
2025-03-19,0.00515365,0.00978734,0.00251043,0.00175287
2025-03-20,-0.00221427,-0.00111670,0.00748839,-0.01695292
2025-03-21,-0.00097958,0.00158032,-0.00785792,-0.00376496
2025-03-24,-0.00696263,0.00334948,-0.00491450,0.00783566
2025-03-25,0.00996941,0.00361320,-0.00995111,-0.00166143
2025-03-26,0.01993253,0.01792006,-0.00747262,0.00845424
2025-03-27,-0.01248149,-0.00406988,0.00910114,-0.01230494
2025-03-28,0.00306521,0.00606007,0.00683260,0.00765807
2025-03-31,-0.00982156,-0.00783123,0.00489657,0.00233956
2025-04-01,-0.00302974,-0.00441881,-0.00721116,-0.01206910
2025-04-02,-0.00866074,-0.00133710,-0.00389645,-0.00328809
2025-04-03,-0.02024271,-0.00715723,0.01397499,-0.01897725
2025-04-04,-0.00452259,0.00072871,0.01018911,-0.01350769
2025-04-07,0.01933948,0.00473276,-0.00447279,-0.01070316
2025-04-08,-0.00033282,-0.00472546,0.01978534,0.00501133
2025-04-09,-0.00471848,-0.00550256,0.01188088,-0.00577572
2025-04-10,0.02317793,0.00875501,-0.00401069,0.01685109
2025-04-11,-0.01655856,-0.00502326,0.01382031,-0.00994838
2025-04-14,0.00426531,0.00723024,0.01028676,0.00318069
2025-04-15,-0.00733961,-0.00567935,0.00648549,-0.00619058
2025-04-16,-0.01314623,-0.00867997,-0.01118699,-0.00703629
2025-04-17,-0.00462829,-0.00015943,0.01301217,0.00750146
2025-04-18,0.00795702,0.00480632,-0.00356631,0.00622967
2025-04-21,0.00273463,0.00244192,0.00333142,0.00654211
2025-04-22,-0.00718844,0.00043061,-0.00450113,-0.00101564
2025-04-23,0.02887167,0.01049527,-0.02257425,0.01880910
2025-04-24,0.00065544,0.01433876,-0.01056073,0.00163440
2025-04-25,0.01187669,0.00870155,-0.01914187,0.01440645
2025-04-28,-0.00635073,-0.00943729,-0.00334467,0.00050732
2025-04-29,-0.00337726,-0.00287463,0.01220309,-0.00426682
2025-04-30,-0.00267422,0.00816755,-0.00185897,-0.00611403
2025-05-01,-0.01882915,-0.00923102,-0.00776148,-0.00218192
2025-05-02,0.00835083,-0.00010275,0.00419437,0.00666810
2025-05-05,0.00776203,0.00409298,-0.01740668,0.00396919
2025-05-06,-0.00346990,-0.00908941,0.00602562,-0.01180967
2025-05-07,-0.00509952,0.00628048,-0.00811166,0.00187862
2025-05-08,-0.01685180,-0.00142419,0.00508975,-0.01000772
2025-05-09,-0.00960121,-0.01018582,0.01436984,-0.00728589
2025-05-12,0.00756643,0.00305584,-0.00363090,-0.00029979
2025-05-13,0.03974231,0.01171123,0.00793574,0.02845836
2025-05-14,0.00551145,-0.00015854,0.00989027,-0.00364422
2025-05-15,-0.01140681,-0.00336915,0.00486789,0.00443543
2025-05-16,-0.00194498,0.00411904,-0.01229509,-0.00824635
2025-05-19,0.00711152,0.00102483,-0.01017883,0.01715480
2025-05-20,0.02075662,0.00164697,0.00060057,-0.00511363
2025-05-21,0.01566738,0.01058613,0.00911171,0.00279835
2025-05-22,0.01022178,-0.00090212,0.00398876,-0.00049773
2025-05-23,0.00739047,0.00037505,0.00215697,-0.00069366
2025-05-26,-0.00069467,0.00638447,0.00737585,-0.00208854
2025-05-27,-0.01700495,-0.00098232,-0.00682751,-0.00711867
2025-05-28,-0.00966782,0.00992164,0.01285660,-0.01118829
2025-05-29,-0.00203455,-0.00112272,-0.00363536,-0.01395548
2025-05-30,0.01896720,-0.00182377,0.01125364,0.00016156
2025-06-02,-0.00202961,0.01003890,0.01888074,0.00347089
2025-06-03,0.00321894,0.00352960,0.01280795,-0.00236655
2025-06-04,-0.01611548,0.00561391,-0.00762800,-0.00807636
2025-06-05,-0.00757947,-0.00666378,0.01711217,0.00796236
2025-06-06,0.00332555,0.00200479,0.00335314,-0.00116839
2025-06-09,-0.00335092,-0.00376329,-0.01434325,0.00192941
2025-06-10,-0.01080964,-0.00168849,-0.00703585,-0.01253397
2025-06-11,-0.01522317,-0.00457068,0.00722304,-0.01552477
2025-06-12,-0.01411555,-0.01346810,0.00344052,-0.00839101
2025-06-13,-0.00504338,-0.00374412,0.00508721,0.00825459
2025-06-16,0.00266728,-0.00192845,-0.00591710,-0.00721417
2025-06-17,0.00398994,0.00858366,-0.01443151,-0.00050025
2025-06-18,-0.01230676,-0.00251695,0.00546832,-0.00630169
2025-06-19,0.01085812,0.01543324,-0.01776402,0.01645511
2025-06-20,-0.00439552,0.00117579,0.01026838,0.01164896
2025-06-23,-0.00021453,-0.00255187,-0.00652808,0.01709178
2025-06-24,-0.01147975,-0.00649671,-0.00070422,-0.00386148
2025-06-25,-0.01051625,-0.00456605,-0.01168638,0.00560388
2025-06-26,0.00095350,0.00758629,0.00760222,0.01477553
2025-06-27,0.00438818,0.00091140,0.00347710,0.00676635
2025-06-30,-0.01814979,-0.01132212,0.00835243,-0.01278062
2025-07-01,0.01033511,-0.00713596,-0.01377670,0.00035824
2025-07-02,0.00205785,-0.00477272,0.00302049,-0.01683676
2025-07-03,0.02673588,0.00789706,0.01174858,0.01098008
2025-07-04,-0.01070097,-0.00677346,0.00763327,-0.00121413
2025-07-07,-0.00793293,-0.00859968,-0.01037269,-0.00093573
2025-07-08,-0.01130715,-0.00811033,-0.00337656,0.00705725
2025-07-09,0.01831554,-0.00265588,0.00982810,0.00496285
2025-07-10,-0.00199692,-0.00226075,-0.00348503,-0.00419053
2025-07-11,-0.00549206,-0.00545438,0.01042442,0.00089758
2025-07-14,0.00806543,0.00330395,-0.00548592,-0.00141349
2025-07-15,0.00635691,0.01209431,0.00988188,0.01068593
2025-07-16,-0.00111599,-0.00576849,-0.00487383,-0.00224101
2025-07-17,0.01414126,-0.00173432,-0.00276989,0.00971420
2025-07-18,-0.00794760,-0.00361766,0.00347592,-0.00756641
2025-07-21,-0.01064506,-0.00185019,0.00590455,-0.00841655
2025-07-22,-0.01229000,-0.01128354,0.01571645,-0.01074807
2025-07-23,-0.01265266,-0.00797721,0.00667295,-0.00355244
2025-07-24,-0.00896530,-0.00810538,-0.01548135,-0.00067182
2025-07-25,-0.03428973,-0.01038673,0.00722793,-0.00620989
2025-07-28,-0.01557002,-0.00163077,0.00675166,0.00153309
2025-07-29,-0.00272800,0.00702292,0.00822390,0.00965487
2025-07-30,-0.01081110,0.00992902,-0.00223353,0.01080935
2025-07-31,0.00482301,0.00225314,-0.01259090,-0.00669098
2025-08-01,0.00206120,0.00626425,0.02451576,-0.00177727
2025-08-04,0.01211484,-0.00067001,0.00367235,0.00059823
2025-08-05,-0.00520802,-0.00759847,0.00484810,0.00957213
2025-08-06,0.02782580,0.01227375,-0.01820855,0.00309444
2025-08-07,-0.00583779,-0.01198508,0.01297491,-0.00182604
2025-08-08,-0.01263321,-0.00251233,-0.00395218,-0.01675086
2025-08-11,0.00291307,0.00631717,0.00836420,0.01122440
2025-08-12,-0.02077924,-0.00498675,0.00636439,-0.01379911
2025-08-13,-0.00362283,0.00285990,-0.00848649,0.00780458
2025-08-14,0.00969876,-0.00304233,0.01413869,0.00277924
2025-08-15,0.01013679,0.00903055,-0.01285030,-0.00021236
2025-08-18,0.00006639,-0.00354802,0.02277485,-0.01629542
2025-08-19,-0.01795284,-0.01017738,-0.00106155,-0.00972055
2025-08-20,0.01154454,0.00523135,0.00619033,0.01749149
2025-08-21,0.00624706,-0.00735918,-0.00111875,-0.01411226
2025-08-22,-0.02155767,-0.00209898,0.00949007,-0.01296577
2025-08-25,-0.03207416,-0.01693586,0.02037640,-0.01108919
2025-08-26,-0.02017033,-0.01670918,-0.00849035,-0.02217896
2025-08-27,0.01109386,0.00293492,0.01013849,0.00507214
2025-08-28,0.02953188,0.01178163,-0.01649528,0.00277776
2025-08-29,-0.01212688,-0.01393898,-0.00020964,-0.00503745
2025-09-01,0.01239754,0.00369951,0.00944658,-0.00380341
2025-09-02,-0.00631156,-0.00453480,0.00989533,-0.00829151
2025-09-03,-0.00153627,0.00011816,0.00771017,-0.00223283
2025-09-04,0.01304897,0.00380468,0.02112739,0.00410724
2025-09-05,-0.01370823,0.00017976,0.00688494,-0.00599239
2025-09-08,0.02394289,0.00385789,0.00484469,0.01584867
2025-09-09,0.01329700,0.00744265,-0.00549630,0.00784366
2025-09-10,-0.00711337,-0.00104077,-0.00162500,0.00882298
2025-09-11,0.01996671,0.00490868,-0.00014485,0.01205336
2025-09-12,0.00977044,0.00176714,-0.00514365,-0.00422390
2025-09-15,0.01245130,0.00798265,0.00263665,0.01526737
2025-09-16,-0.00938883,-0.00366030,0.00010791,0.01275364
2025-09-17,0.01496981,0.00676150,-0.01128987,0.02011195
2025-09-18,0.00378651,-0.01416125,-0.00567133,-0.00681126
2025-09-19,0.00816007,0.00567730,0.00987847,-0.00566513
2025-09-22,-0.00926058,-0.00425291,0.01453711,-0.01591384
2025-09-23,0.00301982,0.01199649,-0.01257771,0.01174606
2025-09-24,-0.01735210,-0.00726582,0.01100370,0.00691067
2025-09-25,0.02937134,0.01204967,0.00206022,0.01614918
2025-09-26,-0.00891523,0.00868175,-0.00024780,0.01041235
2025-09-29,-0.00823923,0.00195514,0.00609044,-0.01178868
2025-09-30,-0.01235455,-0.00386014,0.00229326,0.00439587
2025-10-01,-0.00803573,-0.00995027,-0.00238478,-0.01341210
2025-10-02,0.02386371,0.01455504,0.00232640,0.01877293
2025-10-03,0.02218954,0.00475967,-0.00100179,0.00889795
2025-10-06,-0.01192463,-0.00628597,-0.01015406,-0.00477363
2025-10-07,-0.00239194,-0.00499025,0.00496930,-0.00317224
2025-10-08,0.01880876,0.00760053,0.01672713,0.00744004
2025-10-09,0.00522441,0.00616719,0.00770322,0.00939202
2025-10-10,-0.00220261,-0.00256063,-0.00906677,0.00042260
2025-10-13,-0.01149348,-0.00394497,0.00098474,-0.01480493
2025-10-14,-0.01449494,-0.01222468,-0.00110927,-0.00323106
2025-10-15,-0.00514277,-0.00561936,0.01919869,0.00948217
2025-10-16,-0.01918419,-0.00081387,-0.01170043,-0.01657602
2025-10-17,-0.00669057,0.00721029,-0.00345237,0.00486277
2025-10-20,0.00177673,0.00282657,-0.00021822,0.00473101
2025-10-21,0.01148096,-0.00120008,0.00549077,-0.00586213
2025-10-22,0.00533512,0.00147438,-0.00039162,-0.00116246
2025-10-23,-0.00076510,-0.01070860,-0.00721128,-0.01380300
2025-10-24,0.01659094,0.00690589,-0.00162564,0.00933903
2025-10-27,-0.02262017,-0.00778777,0.01481003,-0.00501981
2025-10-28,-0.00750018,-0.00226564,0.01978170,-0.00660881
2025-10-29,0.00629683,0.01295843,0.01030205,0.01150027
2025-10-30,0.00931976,0.00297115,-0.01946589,-0.00347095
2025-10-31,0.00855301,-0.00656876,0.01112607,-0.00515867
